node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius time age type organ parent_node_id 
963 964 575 -4.0646 9.5227 -13.6781 -4.2374 9.4067 -13.7916 0.0101 63.0000 42.4954 2 2 575  
1537 1538 737 -1.6413 -3.2645 -4.0791 -1.6215 -3.4771 -4.1414 0.0077 63.0000 28.1596 2 2 737  
1555 1556 742 10.4622 -0.7403 -0.8649 10.7080 -0.6946 -0.7975 0.0100 63.0000 49.7867 3 2 742  
1644 1645 771 2.5050 -7.9789 -25.4988 2.4032 -8.2020 -25.5275 0.0077 63.0000 40.7192 2 2 771  
1659 1660 776 4.2957 -8.2970 -32.8588 4.3796 -8.5144 -32.8444 0.0092 63.0000 37.5034 2 2 776  
1677 1678 782 3.2353 -7.1427 -42.1672 3.1216 -6.9604 -42.2477 0.0085 63.0000 33.3638 2 2 782  
2469 2470 10 -8.2428 0.0564 -82.7512 -8.2702 0.0075 -83.4952 0.0543 63.0000 53.0000 5 2 10  
2645 2646 1069 -7.4922 -0.0638 -42.6106 -7.3755 -0.2255 -42.6210 0.0090 63.0000 26.9265 2 2 1069  
2780 2781 1100 -3.5134 -2.3271 -0.9613 -3.5401 -2.4098 -1.1390 0.0090 63.0000 28.4825 2 2 1100  
2837 2838 1120 -7.4918 -6.1681 -17.6561 -7.7162 -6.1819 -17.7416 0.0087 63.0000 39.7537 2 2 1120  
2846 2847 1123 -7.3251 -7.4056 -21.8026 -7.4535 -7.6009 -21.8446 0.0083 63.0000 37.6258 2 2 1123  
3083 3084 1193 -1.8122 3.3891 -4.1685 -1.9955 3.3240 -4.3197 0.0077 63.0000 45.7143 2 2 1193  
3110 3111 1202 -5.6888 11.7399 -13.6785 -5.9238 11.7168 -13.7364 0.0093 63.0000 39.6052 2 2 1202  
3113 3114 1203 -6.0339 11.7799 -15.0145 -6.2417 11.6718 -15.0822 0.0093 63.0000 38.9056 2 2 1203  
3578 3579 1340 3.8354 -4.0511 -11.9132 4.0652 -4.0946 -11.9314 0.0086 63.0000 37.6116 2 2 1340  
3839 3840 1412 -4.6564 0.8552 -6.3342 -4.7675 0.8989 -6.1273 0.0091 63.0000 34.4954 2 2 1412  
4214 4215 1530 -6.0707 3.4155 -37.7422 -5.9349 3.3373 -37.7605 0.0095 63.0000 23.0299 2 2 1530  
4599 4600 1641 -8.8911 -14.4295 -13.3012 -8.9764 -14.5843 -13.1887 0.0077 63.0000 35.5219 2 2 1641  
4648 4649 1657 -9.1241 -15.4043 -31.3734 -9.0380 -15.2108 -31.3824 0.0081 63.0000 28.9516 2 2 1657  
5786 5787 2010 -2.4725 -4.8072 -10.1446 -2.3525 -4.9830 -10.1691 0.0085 63.0000 31.7528 2 2 2010  
5810 5811 2018 -4.2919 -6.5280 -21.9809 -4.4498 -6.5828 -22.0296 0.0086 63.0000 26.8870 2 2 2018  
5825 5826 2023 -4.2954 -6.3273 -29.0667 -4.3744 -6.1801 -29.0740 0.0085 63.0000 23.5652 2 2 2023  
6169 6170 2130 1.3123 4.8673 -13.1238 1.1602 4.7490 -13.1276 0.0093 63.0000 29.7516 2 2 2130  
6677 6678 2300 -3.0543 -1.3272 -2.0968 -3.1622 -1.4543 -1.9736 0.0090 63.0000 29.0350 2 2 2300  
6808 6809 2340 0.8546 0.3152 -1.5257 1.0176 0.4071 -1.6081 0.0085 63.0000 29.3570 2 2 2340  
6844 6845 2352 -0.4995 -5.3462 -18.0739 -0.5735 -5.2462 -18.1475 0.0085 63.0000 22.6815 2 2 2352  
7140 7141 2457 -0.5985 0.8224 -1.0854 -0.7159 0.9546 -1.0947 0.0092 63.0000 27.3241 2 2 2457  
251 252 372 -1.6317 -9.2772 -19.8007 -1.7053 -9.7728 -19.9440 0.0104 63.0000 52.9253 3 2 372  
263 264 376 -2.1656 -5.4159 -18.8641 -2.3083 -5.4006 -18.8330 0.0085 63.0000 21.5711 2 2 376  
294 295 385 2.7340 -2.1826 -22.2390 2.8996 -2.0782 -22.3009 0.0088 63.0000 26.6828 2 2 385  
316 317 392 -5.4067 3.9176 -25.6334 -5.4864 4.0039 -25.6507 0.0119 63.0000 47.9705 3 2 392  
322 323 394 -2.5445 1.3326 -25.9892 -2.5105 1.3836 -26.1484 0.0096 63.0000 23.0615 2 2 394  
330 331 398 -0.2861 -0.7862 -26.7984 -0.0648 -0.7133 -26.8812 0.0081 63.0000 46.8158 2 2 398  
379 380 411 -1.6452 -0.8571 -34.9193 -1.6364 -0.7492 -35.1259 0.0099 63.0000 36.0973 2 2 411  
382 383 412 -4.0804 -1.9132 -33.7547 -4.1568 -2.0518 -33.6828 0.0095 63.0000 26.2217 2 2 412  
416 417 422 -1.1931 -1.2522 -41.9190 -1.1535 -1.4143 -42.0467 0.0090 63.0000 30.4722 2 2 422  
427 428 427 -0.6570 -0.4003 -43.8391 -0.4773 -0.4756 -43.9544 0.0073 63.0000 35.8688 2 2 427  
458 459 437 -2.2036 -0.8266 -49.2063 -2.3175 -1.0142 -49.2169 0.0081 63.0000 31.6458 2 2 437  
485 486 446 -1.5833 -1.0854 -58.5412 -1.5655 -1.2339 -58.5673 0.0086 63.0000 24.4831 2 2 446  
649 650 501 -4.9859 -4.6442 -8.6003 -5.1733 -4.5427 -8.6883 0.0095 63.0000 34.1124 2 2 501  
733 734 521 8.7793 -3.1688 -5.5507 9.4056 -3.4787 -5.7146 0.0101 63.0000 58.0595 3 2 521  
742 743 524 4.6995 -1.8379 -3.2719 4.7381 -1.9921 -3.1152 0.0083 63.0000 33.0422 2 2 524  
795 796 538 0.3152 1.3695 -11.9706 0.1031 1.3110 -11.9705 0.0096 63.0000 33.9100 2 2 538  
815 816 546 1.3135 0.1834 -18.6587 1.0995 0.1450 -18.7221 0.0087 63.0000 36.8581 2 2 546  
1026 1027 595 -2.4787 11.2619 -31.3920 -2.6174 11.1359 -31.5011 0.0081 63.0000 32.0304 2 2 595  
1070 1071 610 -0.2712 11.7126 -40.0854 -0.0746 11.7292 -40.1410 0.0088 63.0000 26.2162 2 2 610  
1073 1074 611 -0.2796 12.0944 -41.5114 -0.1574 12.2021 -41.5389 0.0079 63.0000 25.1950 2 2 611  
1211 1212 646 1.1398 -2.9761 -4.3700 1.2450 -2.8200 -4.5234 0.0090 63.0000 40.0241 2 2 646  
1325 1326 681 1.9525 -8.6179 -28.7706 1.8961 -8.6290 -28.9817 0.0094 63.0000 31.3910 2 2 681  
1328 1329 682 2.2381 -6.3687 -28.3010 2.1092 -6.2511 -28.2408 0.0085 63.0000 23.1222 2 2 682  
1367 1368 696 3.5061 -9.2124 -41.2226 3.6788 -9.2468 -41.2335 0.0086 63.0000 29.7751 2 2 696  
1376 1377 699 3.0000 -10.3413 -45.9137 3.0652 -10.4975 -45.9501 0.0088 63.0000 27.0153 2 2 699  
1395 1396 705 2.5265 -10.4515 -50.5243 2.5164 -10.5759 -50.5677 0.0088 63.0000 24.1531 2 2 705  
1585 1586 751 3.8541 -3.7383 -7.5896 3.9453 -3.7719 -7.8102 0.0086 63.0000 41.7819 2 2 751  
1591 1592 753 1.7720 -7.6339 -6.6722 1.8288 -7.7155 -6.6158 0.0087 63.0000 21.3505 2 2 753  
1603 1604 757 3.0519 -4.2078 -8.0681 2.8421 -4.2186 -8.0990 0.0081 63.0000 39.5971 2 2 757  
1689 1690 786 4.5573 -8.5703 -47.7845 4.7282 -8.6581 -47.7804 0.0092 63.0000 30.3860 2 2 786  
1698 1699 789 4.4561 -8.7184 -52.3848 4.6023 -8.8330 -52.3979 0.0086 63.0000 28.0409 2 2 789  
1725 1726 798 3.8219 -8.5817 -61.2637 3.7671 -8.7433 -61.2882 0.0092 63.0000 23.0757 2 2 798  
1728 1729 799 3.1433 -7.3400 -62.9399 2.9672 -7.2804 -62.9989 0.0082 63.0000 22.1828 2 2 799  
1732 1738 802 5.5746 -8.4730 -64.9903 5.5485 -8.8302 -64.6668 0.0086 63.0000 3.9864 2 2 802  
1916 1917 850 -7.8727 7.8455 -8.9625 -7.9233 8.0299 -8.8191 0.0082 63.0000 40.6224 2 2 850  
1919 1920 851 -9.8906 7.7710 -10.0710 -9.9547 7.9049 -10.2293 0.0086 63.0000 31.8669 2 2 851  
1935 1936 856 -9.1224 8.2874 -11.1208 -9.3038 8.3951 -11.2149 0.0087 63.0000 36.9954 2 2 856  
1973 1974 869 -9.8806 8.6815 -17.8197 -9.8657 8.4610 -17.8280 0.0089 63.0000 42.3625 2 2 869  
2018 2019 884 -9.9667 9.9704 -30.1036 -10.1502 10.0924 -30.1814 0.0084 63.0000 36.6303 2 2 884  
2077 2078 904 -9.8360 9.5637 -53.7796 -9.9685 9.5458 -53.8155 0.0085 63.0000 22.5668 2 2 904  
2098 2099 911 -8.4914 7.8643 -59.5921 -8.5180 7.7385 -59.6315 0.0087 63.0000 18.2571 2 2 911  
2242 2243 946 -17.5580 -5.8767 -14.9370 -18.1052 -6.0252 -14.9649 0.0115 63.0000 44.3753 3 2 946  
2313 2314 971 -8.0006 -5.9744 -45.3381 -7.8323 -6.0709 -45.3962 0.0070 63.0000 30.4387 2 2 971  
2494 2495 1021 -12.2977 0.2674 -8.0947 -12.8411 0.3842 -8.2091 0.0101 63.0000 46.6241 3 2 1021  
2500 2501 1023 -6.7505 -0.6335 -7.7536 -6.8193 -0.7831 -7.8552 0.0090 63.0000 31.8652 2 2 1023  
2543 2544 1038 -5.4600 1.9973 -19.1394 -5.2450 2.0346 -19.2207 0.0095 63.0000 40.6815 2 2 1038  
2552 2553 1039 -2.9315 -4.0944 -21.7293 -2.5164 -4.8616 -21.9442 0.0107 63.0000 39.8943 3 2 1039  
2565 2566 1044 -6.6293 0.9775 -22.1879 -6.6216 0.7695 -22.2954 0.0093 63.0000 39.1127 2 2 1044  
2586 2587 1049 -8.1673 0.9046 -27.6306 -8.3101 0.7371 -27.6012 0.0094 63.0000 30.6799 2 2 1049  
2642 2643 1068 -7.1896 0.3122 -41.4570 -7.0374 0.2109 -41.5347 0.0087 63.0000 27.8749 2 2 1068  
2654 2655 1072 -8.0961 1.2069 -47.3877 -8.1598 1.3628 -47.4542 0.0087 63.0000 23.9746 2 2 1072  
2672 2673 1078 -6.7470 0.8483 -56.1401 -6.6764 0.8942 -56.1585 0.0095 63.0000 17.6613 2 2 1078  
2849 2850 1124 -5.6729 -6.3912 -23.4059 -5.4740 -6.3502 -23.4752 0.0078 63.0000 36.8894 2 2 1124  
2855 2856 1125 -6.7649 -3.0282 -26.4370 -6.8385 -2.4574 -26.5880 0.0111 63.0000 36.1557 3 2 1125  
2872 2873 1132 -6.3682 -6.0830 -30.7630 -6.5674 -6.0325 -30.8511 0.0090 63.0000 33.1003 2 2 1132  
2895 2896 1138 0.1338 -8.4687 -35.2575 0.3213 -8.5720 -35.2934 0.0117 63.0000 30.6789 3 2 1138  
2900 2901 1140 -2.4810 -7.3956 -35.0241 -2.5675 -7.7255 -35.1977 0.0104 63.0000 11.5039 2 2 1140  
2906 2916 1145 -6.1872 -4.7207 -39.2087 -5.9390 -4.9765 -39.5463 0.0087 63.0000 4.8315 2 2 1145  
2930 2931 1151 -3.2495 -5.1512 -43.6627 -3.4030 -5.1436 -43.7238 0.0082 63.0000 25.4817 2 2 1151  
2955 2956 1160 -1.2427 -3.7829 -52.8757 -1.2150 -3.7025 -52.9209 0.0091 63.0000 19.6996 2 2 1160  
2967 2968 1164 -1.8198 -3.9892 -58.6085 -1.8244 -3.9506 -58.6199 0.0092 63.0000 15.4835 2 2 1164  
2983 2984 1171 0.4972 -5.3022 -65.9759 0.6404 -5.3069 -65.9813 0.0126 63.0000 9.7043 3 2 1171  
3075 3076 1189 1.3028 4.5953 -0.9069 1.3698 4.6199 -1.0262 0.0090 63.0000 21.7259 2 2 1189  
3101 3102 1199 -3.2299 10.0287 -10.2640 -3.0914 10.0787 -10.4343 0.0093 63.0000 41.7081 2 2 1199  
3177 3178 1222 -7.9655 15.8808 -29.0971 -7.9702 15.8792 -29.0997 0.0094 63.0000 18.4622 2 2 1222  
3185 3186 1226 -7.7320 14.2523 -31.0362 -7.9070 14.2721 -31.0608 0.0084 63.0000 30.3819 2 2 1226  
3191 3192 1228 -6.2059 14.5960 -34.3872 -6.2628 14.7429 -34.5230 0.0082 63.0000 28.6739 2 2 1228  
3200 3201 1231 -5.2228 12.4383 -38.3790 -5.2208 12.2661 -38.3958 0.0084 63.0000 26.0353 2 2 1231  
3209 3210 1234 -5.4468 12.4063 -42.5335 -5.4867 12.2668 -42.5238 0.0082 63.0000 23.2908 2 2 1234  
3224 3225 1239 -5.3084 12.8149 -50.3909 -5.3324 12.7082 -50.4062 0.0093 63.0000 18.3525 2 2 1239  
3327 3328 1263 -0.0566 -2.2293 -2.8085 -0.2358 -2.1016 -2.9044 0.0084 63.0000 39.8098 2 2 1263  
3330 3331 1264 -0.7949 -4.2023 -3.2872 -0.8283 -4.3671 -3.1858 0.0083 63.0000 30.0479 2 2 1264  
3333 3334 1265 -2.3949 -4.7600 -4.8753 -2.4343 -4.8049 -4.8472 0.0093 63.0000 18.3215 2 2 1265  
3373 3374 1279 4.1281 -12.6995 -17.5111 4.2312 -12.5033 -17.6166 0.0085 63.0000 36.4874 2 2 1279  
3398 3399 1286 0.4686 -11.4989 -24.2334 0.4762 -11.4844 -24.2435 0.0086 63.0000 4.7350 2 2 1286  
3425 3426 1295 4.3393 -13.5233 -28.0141 4.3743 -13.5322 -27.8661 0.0089 63.0000 19.7997 2 2 1295  
3444 3445 1302 3.9056 -13.9462 -32.2508 3.8649 -14.1349 -32.3160 0.0093 63.0000 28.2201 2 2 1302  
3462 3463 1308 3.8077 -12.1230 -40.9509 3.7250 -11.9648 -40.9441 0.0085 63.0000 22.6159 2 2 1308  
3468 3469 1310 4.1686 -11.8469 -43.8954 4.1965 -11.7019 -43.9075 0.0091 63.0000 20.6249 2 2 1310  
3474 3475 1312 4.9408 -13.4958 -46.9044 5.0313 -13.5961 -46.9266 0.0081 63.0000 18.5596 2 2 1312  
3477 3478 1313 4.6352 -13.8569 -48.5109 4.6472 -13.9153 -48.5279 0.0091 63.0000 17.4805 2 2 1313  
3480 3481 1314 4.1738 -12.1660 -50.2834 4.1319 -12.0942 -50.3381 0.0085 63.0000 16.3786 2 2 1314  
3496 3497 1321 4.8588 -13.6357 -60.4889 4.9093 -13.8257 -60.5762 0.0082 63.0000 8.0566 2 2 1321  
3601 3602 1347 2.6712 -3.5924 -16.7505 2.5122 -3.4819 -16.8417 0.0079 63.0000 34.9594 2 2 1347  
3657 3658 1366 5.3205 -2.7118 -35.9912 5.4144 -2.6859 -36.0029 0.0091 63.0000 22.0906 2 2 1366  
3822 3823 1407 -2.9507 1.4871 -8.0835 -2.9035 1.3727 -8.2463 0.0081 63.0000 29.3073 2 2 1407  
3850 3851 1417 -4.6502 1.0737 -10.5284 -4.6149 1.2825 -10.6398 0.0087 63.0000 40.6026 2 2 1417  
3927 3928 1442 -4.3007 -0.5726 -37.5371 -4.1505 -0.6353 -37.6717 0.0088 63.0000 28.3884 2 2 1442  
3935 3936 1444 -2.1205 -0.9399 -40.5517 -1.2187 -1.2447 -40.6304 0.0093 63.0000 26.8192 3 2 1444  
3973 3974 1458 -4.7445 -1.9397 -53.7839 -4.7839 -2.0318 -53.8286 0.0099 63.0000 19.1665 2 2 1458  
3985 3986 1462 -4.6546 0.1924 -59.8120 -4.6558 0.2111 -59.8191 0.0093 63.0000 15.3156 2 2 1462  
4091 4092 1488 -5.0626 1.9995 -6.3967 -5.1237 2.1713 -6.3015 0.0084 63.0000 29.6504 2 2 1488  
4097 4098 1492 -6.2276 0.7805 -8.1967 -6.4285 0.6496 -8.2211 0.0085 63.0000 39.4487 2 2 1492  
4109 4110 1496 -7.2886 2.4782 -14.1262 -7.4674 2.3749 -14.2098 0.0076 63.0000 36.4561 2 2 1496  
4117 4128 1501 -5.0484 -2.2269 -17.5750 -4.8729 -2.2063 -17.5946 0.0093 63.0000 1.6135 2 2 1501  
4124 4125 1499 -7.0258 0.8218 -16.0326 -7.1674 0.7712 -16.0173 0.0077 63.0000 22.2102 2 2 1499  
4126 4127 1500 -6.0514 -0.7007 -16.9153 -6.4160 -0.9532 -16.9266 0.0089 63.0000 12.8533 2 2 1500  
4197 4198 1524 -5.6569 3.7443 -32.2282 -5.5253 3.7123 -32.3302 0.0089 63.0000 26.6570 2 2 1524  
4243 4244 1540 -6.3505 4.3719 -46.9910 -6.3127 4.4650 -47.0318 0.0083 63.0000 17.1374 2 2 1540  
4351 4352 1571 -5.5988 -1.3997 -8.1146 -5.7532 -1.2251 -8.0811 0.0084 63.0000 36.9377 2 2 1571  
4368 4369 1575 -5.2256 2.2750 -17.7473 -5.2012 2.5902 -18.0971 0.0102 63.0000 33.8456 3 2 1575  
4371 4372 1576 -4.6563 -2.6086 -14.6144 -4.4861 -2.6450 -14.7189 0.0091 63.0000 26.8901 2 2 1576  
4374 4375 1577 -4.6944 -0.8417 -15.9647 -4.6493 -0.8594 -16.0389 0.0080 63.0000 17.5010 2 2 1577  
4379 4380 1580 -5.6985 -1.6421 -15.7242 -5.7246 -1.4249 -15.7581 0.0090 63.0000 33.0458 2 2 1580  
4415 4416 1592 -6.3357 -4.2798 -27.4710 -6.4849 -4.4294 -27.4929 0.0088 63.0000 26.3043 2 2 1592  
4421 4422 1594 -6.6310 -4.3612 -30.5884 -6.7605 -4.4875 -30.6282 0.0083 63.0000 24.4835 2 2 1594  
4572 4573 1632 -4.2724 -4.1188 -6.3076 -4.2033 -4.1071 -6.5288 0.0093 63.0000 39.8158 2 2 1632  
4578 4579 1634 -5.4014 -5.9109 -8.2912 -5.3776 -5.8345 -8.5162 0.0087 63.0000 38.8983 2 2 1634  
4869 4870 1720 -7.2878 -4.4023 -15.0257 -7.3651 -4.5682 -15.0643 0.0090 63.0000 28.6219 2 2 1720  
4884 4885 1726 -6.9944 -4.6643 -19.2957 -6.9850 -4.8519 -19.2916 0.0083 63.0000 33.2899 2 2 1726  
4896 4897 1730 -7.2007 -4.6968 -25.4414 -7.2855 -4.8973 -25.4803 0.0089 63.0000 30.8075 2 2 1730  
4929 4930 1741 -5.1702 -4.5200 -41.9600 -5.0958 -4.4187 -42.0054 0.0082 63.0000 23.2932 2 2 1741  
4969 4970 1757 -6.6272 -4.1149 -52.3015 -6.6970 -4.0653 -52.3237 0.0093 63.0000 17.8739 2 2 1757  
5066 5067 1782 0.9776 -0.1073 -1.3165 1.2076 -0.1433 -1.3630 0.0086 63.0000 38.6196 2 2 1782  
5146 5147 1808 6.4054 10.5807 -22.9403 6.3242 10.7639 -23.0191 0.0096 63.0000 27.5547 2 2 1808  
5285 5286 21 2.4340 13.4046 -68.4672 2.4911 13.4756 -69.3374 0.0483 63.0000 40.7000 5 2 21  
5340 5341 1869 0.2547 7.5711 -10.0957 0.0658 7.5627 -10.1699 0.0091 63.0000 32.6921 2 2 1869  
5358 5359 1875 1.5554 11.7282 -18.0521 1.3979 11.8217 -18.1062 0.0097 63.0000 28.4191 2 2 1875  
5585 5586 1947 3.2658 8.5578 -16.6565 3.2130 8.7804 -16.6513 0.0087 63.0000 30.3858 2 2 1947  
5633 5634 1963 2.4746 7.6474 -37.8774 2.4040 7.5439 -37.9178 0.0085 63.0000 20.3089 2 2 1963  
5642 5643 1966 3.8158 8.3972 -42.5192 3.8920 8.3518 -42.5721 0.0084 63.0000 17.8646 2 2 1966  
5765 5766 2003 -1.4505 -3.1796 -4.6874 -1.3559 -3.3627 -4.7488 0.0091 63.0000 34.0406 2 2 2003  
5804 5805 2016 -4.1718 -5.4215 -18.9920 -4.3486 -5.4190 -19.0155 0.0082 63.0000 28.1555 2 2 2016  
5813 5814 2019 -3.2559 -7.6235 -23.1053 -3.2019 -7.8163 -23.1100 0.0088 63.0000 26.2423 2 2 2019  
5858 5859 2035 -3.1361 -6.3316 -42.7900 -3.1596 -6.2723 -42.8151 0.0087 63.0000 16.9869 2 2 2035  
5950 5951 24 -1.7072 -9.4103 -65.5833 -1.7108 -9.3930 -66.0177 0.0422 63.0000 37.5000 5 2 24  
5968 5969 2068 -0.2150 -5.0641 -6.9163 -0.4157 -5.1667 -6.9292 0.0086 63.0000 31.2264 2 2 2068  
6007 6008 2081 -1.2162 -8.6058 -21.3671 -1.2206 -8.4923 -21.4367 0.0084 63.0000 23.8371 2 2 2081  
6146 6147 2122 2.2317 3.7777 -5.4800 2.3490 3.9237 -5.3717 0.0085 63.0000 32.5706 2 2 2122  
6152 6153 2124 1.0109 4.4104 -8.9401 0.8015 4.4561 -9.0044 0.0094 63.0000 31.4538 2 2 2124  
6206 6207 2142 2.7178 7.7706 -26.5612 2.7648 7.9275 -26.6094 0.0080 63.0000 24.2945 2 2 2142  
6494 6495 2237 -0.2640 -1.2627 -1.3039 -0.3785 -1.2827 -1.2241 0.0092 63.0000 20.7050 2 2 2237  
6570 6571 2264 3.7566 -6.9618 -21.9632 3.6904 -7.0987 -21.9787 0.0082 63.0000 20.3081 2 2 2264  
6692 6693 2305 -7.1093 -3.0336 -8.2913 -7.1931 -2.9128 -8.3378 0.0085 63.0000 25.1425 2 2 2305  
6695 6696 2306 -7.2853 -3.3382 -9.9222 -7.3539 -3.2380 -10.0075 0.0086 63.0000 24.3165 2 2 2306  
6805 6806 29 0.2160 -4.2723 -69.9657 0.2134 -4.2641 -70.0882 0.0572 63.0000 31.6000 5 2 29  
6811 6812 2341 1.1070 -1.3811 -2.0375 1.2475 -1.5360 -1.9762 0.0105 63.0000 28.8356 2 2 2341  
6817 6818 2343 1.4016 -1.4422 -5.6159 1.5081 -1.2952 -5.7475 0.0083 63.0000 27.7752 2 2 2343  
6838 6839 2350 0.3955 -4.9032 -15.0630 0.3608 -4.7491 -15.1457 0.0103 63.0000 23.8593 2 2 2350  
7014 7015 2409 -0.7812 7.0264 -11.2892 -0.7847 7.0026 -11.2800 0.0089 63.0000 16.0576 2 2 2409  
7029 7035 2417 0.1609 12.9271 -16.3949 0.2503 12.9643 -16.5770 0.0089 63.0000 1.6437 2 2 2417  
7058 7059 2427 0.3760 12.1775 -25.4673 0.4038 12.1552 -25.4735 0.0082 63.0000 16.0864 2 2 2427  
7169 7170 2467 4.0472 4.9928 -9.5598 3.9572 5.0075 -9.6137 0.0097 63.0000 21.8094 2 2 2467  
7178 7179 2470 5.4509 6.5700 -13.6298 5.4125 6.6295 -13.6692 0.0086 63.0000 19.3436 2 2 2470  
7269 7270 2499 0.2055 -1.9406 -1.7553 0.1002 -2.0810 -1.7736 0.0073 63.0000 25.2334 2 2 2499  
7319 7320 2517 9.4949 -10.0219 -10.5278 9.5263 -10.0001 -10.5397 0.0087 63.0000 18.8620 2 2 2517  
7465 7466 2565 4.7438 3.9595 -9.9457 4.7344 4.1071 -9.9592 0.0091 63.0000 21.5619 2 2 2565  
7468 7469 2566 6.2322 3.6257 -11.2353 6.3035 3.6565 -11.2336 0.0092 63.0000 20.9631 2 2 2566  
7481 7482 2571 5.0971 2.8528 -14.5435 4.9872 2.8113 -14.5969 0.0094 63.0000 19.7499 2 2 2571  
7584 7585 34 4.4018 3.3754 -62.7455 4.2874 3.4202 -63.5697 0.0586 63.0000 27.4000 5 2 34  
7627 7628 2620 3.5562 0.8162 -13.5736 3.5923 0.6785 -13.5761 0.0083 63.0000 20.2315 2 2 2620  
7634 7639 2624 3.2696 4.1530 -16.2581 3.2590 4.1744 -16.3104 0.0091 63.0000 0.4501 2 2 2624  
7637 7638 2623 3.2987 2.3663 -16.9640 3.2281 2.4776 -17.2249 0.0077 63.0000 10.7944 2 2 2623  
7759 7760 2667 -1.0553 1.8370 -8.3684 -0.9780 1.7880 -8.4107 0.0094 63.0000 19.6743 2 2 2667  
7890 7891 2716 -3.6140 0.8999 -4.4432 -3.7316 0.9036 -4.4219 0.0084 63.0000 20.2234 2 2 2716  
7905 7906 2721 -3.3492 -0.0214 -11.9619 -3.3252 -0.0290 -11.9652 0.0091 63.0000 16.9710 2 2 2721  
8454 8455 41 -18.7139 4.7697 -33.4365 -18.7230 4.8414 -34.2431 0.0510 63.0000 18.8000 5 2 41  
141 142 341 -7.5263 -2.9120 -2.5560 -7.6468 -2.9669 -2.5488 0.0110 63.0000 60.1510 3 2 341  
166 167 348 2.3911 9.2823 -7.6831 2.4466 9.6438 -7.9209 0.0081 63.0000 59.1222 3 2 348  
205 206 359 0.1325 10.8112 -12.7766 0.0981 11.6815 -13.0785 0.0099 63.0000 56.6589 3 2 359  
239 240 371 -1.1892 -0.1444 -15.0023 -1.4401 -0.1750 -15.0088 0.0091 63.0000 53.4920 2 2 371  
265 266 377 -0.9272 -7.4435 -19.3416 -0.7578 -7.4738 -19.3468 0.0087 63.0000 7.4841 2 2 377  
345 346 401 -0.7444 -1.5750 -29.4410 -0.7148 -1.6660 -29.6510 0.0091 63.0000 37.6939 2 2 401  
351 352 403 -1.7001 2.6139 -30.3772 -1.6948 2.6451 -30.3580 0.0090 63.0000 15.7407 2 2 403  
375 387 414 -7.5278 -0.3071 -34.4473 -7.6674 -0.4121 -34.3116 0.0096 63.0000 1.7498 2 2 414  
392 393 416 -0.9095 -1.8327 -36.3453 -0.7470 -1.9835 -36.4310 0.0086 63.0000 40.8462 2 2 416  
401 402 419 -1.2665 -1.5508 -39.8362 -1.1692 -1.7189 -39.9726 0.0088 63.0000 38.7008 2 2 419  
413 414 421 5.2346 -0.9792 -43.3830 5.7144 -1.0014 -43.5964 0.0113 63.0000 37.3109 3 2 421  
452 453 435 -0.9607 0.8751 -47.5606 -0.8150 1.0243 -47.6253 0.0080 63.0000 33.0899 2 2 435  
519 520 458 -1.4659 0.9094 -68.1066 -1.4465 0.9351 -68.1110 0.0088 63.0000 15.8984 2 2 458  
566 567 480 0.9472 0.3865 -2.1230 1.1732 0.5023 -2.1297 0.0094 63.0000 59.0333 2 2 480  
572 573 482 1.0267 -2.4886 -4.3640 0.9530 -2.7262 -4.3973 0.0083 63.0000 56.1132 2 2 482  
701 702 518 -2.9917 -5.5333 -18.8212 -2.9152 -5.6135 -18.8700 0.0090 63.0000 21.5855 2 2 518  
776 777 534 0.9521 0.0122 -8.3893 0.7569 0.0132 -8.5494 0.0076 63.0000 54.4757 2 2 534  
974 975 577 -3.4460 9.5294 -14.3173 -3.4825 9.3227 -14.2173 0.0080 63.0000 33.3385 2 2 577  
977 978 578 -4.3207 8.3517 -15.2939 -4.3558 8.2602 -15.2045 0.0077 63.0000 22.2044 2 2 578  
1011 1012 589 0.9687 7.9412 -23.2765 0.8049 7.6418 -23.2082 0.0085 63.0000 10.6510 2 2 589  
1033 1034 596 -5.5696 9.5144 -34.7450 -5.7385 9.3971 -34.8508 0.0119 63.0000 31.1013 3 2 596  
1036 1037 597 -1.3641 11.1001 -32.9550 -1.2994 10.9765 -33.0226 0.0083 63.0000 23.3169 2 2 597  
1087 1088 616 0.5998 11.6774 -44.2257 0.7650 11.6761 -44.2372 0.0097 63.0000 23.1341 2 2 616  
1096 1097 619 0.0157 12.1831 -49.1982 0.0443 12.2652 -49.2742 0.0088 63.0000 19.9200 2 2 619  
1216 1217 648 4.8065 -4.2954 -4.1657 4.8251 -4.7465 -4.2627 0.0092 63.0000 12.6512 2 2 648  
1334 1335 685 2.2186 -9.5729 -29.7355 2.2154 -9.7662 -29.8575 0.0095 63.0000 36.4134 2 2 685  
1358 1359 692 3.6927 -10.4001 -37.8510 3.6021 -10.4410 -38.2765 0.0086 63.0000 12.1510 2 2 692  
1370 1371 697 2.2916 -10.1958 -42.7973 2.2243 -10.3940 -42.8136 0.0087 63.0000 28.8613 2 2 697  
1413 1414 711 4.5111 -9.9451 -59.3836 4.5957 -9.9836 -59.4218 0.0087 63.0000 17.9944 2 2 711  
