 ******* Program HYDRUS
 ******* Example 2 - Grass Field Problem (Hupselse Beek 1982)                    
 Date: ***.**.    Time: ***: 0:**
 Units: L = cm   , T = days , M = -    


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  82   -81.0000   -1334.376 0.1184   0.6657E-05  0.1723E-04  0.2696E-05  0.7203E-05      -1   0.108E-06   20.00
  83   -82.0000   -1333.115 0.1185   0.6674E-05  0.1725E-04  0.1344E-05  0.7532E-05      -1   0.538E-07   20.00
  84   -83.0000   -1331.973 0.1185   0.6689E-05  0.1727E-04 -0.2085E-06  0.2983E-05      -1  -0.835E-08   20.00
  85   -84.0000   -1331.177 0.1185   0.6700E-05  0.1728E-04 -0.1672E-05  0.2873E-05      -1  -0.670E-07   20.00
  86   -85.0000   -1330.472 0.1185   0.6710E-05  0.1730E-04 -0.2976E-05  0.9260E-06      -1  -0.119E-06   20.00
  87   -86.0000   -1330.064 0.1185   0.6715E-05  0.1730E-04 -0.4180E-05  0.1525E-05      -1  -0.167E-06   20.00
  88   -87.0000   -1329.717 0.1185   0.6720E-05  0.1731E-04 -0.4412E-05  0.1498E-05      -1  -0.177E-06   20.00
  89   -88.0000   -1329.377 0.1185   0.6724E-05  0.1732E-04 -0.5081E-05  0.0000E+00      -1  -0.204E-06   20.00
  90   -89.0000   -1329.228 0.1185   0.6727E-05  0.1732E-04 -0.5619E-05  0.1440E-05      -1  -0.225E-06   20.00
  91   -90.0000   -1329.048 0.1185   0.6729E-05  0.1732E-04 -0.5686E-05  0.6423E-06      -1  -0.228E-06   20.00
  92   -91.0000   -1328.918 0.1185   0.6731E-05  0.1733E-04 -0.5934E-05  0.6310E-06      -1  -0.238E-06   20.00
  93   -92.0000   -1328.811 0.1185   0.6732E-05  0.1733E-04 -0.6311E-05  0.0000E+00      -1  -0.253E-06   20.00
  94   -93.0000   -1328.793 0.1185   0.6732E-05  0.1733E-04 -0.6550E-05  0.6352E-06      -1  -0.262E-06   20.00
  95   -94.0000   -1328.757 0.1185   0.6733E-05  0.1733E-04 -0.6405E-05  0.6108E-06      -1  -0.257E-06   20.00
  96   -95.0000   -1328.696 0.1185   0.6734E-05  0.1733E-04 -0.6504E-05  0.0000E+00      -1  -0.261E-06   20.00
  97   -96.0000   -1328.688 0.1185   0.6734E-05  0.1733E-04 -0.6716E-05  0.0000E+00      -1  -0.269E-06   20.00
  98   -97.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.6739E-05  0.0000E+00      -1  -0.270E-06   20.00
  99   -98.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.6733E-05  0.0000E+00      -1  -0.270E-06   20.00
 100   -99.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.6734E-05  0.0000E+00      -1  -0.270E-06   20.00
 101  -100.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.6734E-05  0.0000E+00      -1  -0.270E-06   20.00
end


 Time:        0.9167


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.9272E-02  0.1000E-02      -1  -0.371E-03   20.00
   2    -1.0000   -3868.134 0.1002   0.1720E-06  0.3240E-05 -0.4743E-02  0.6560E-02      -1  -0.190E-03   20.00
   3    -2.0000  -12002.961 0.0898   0.3518E-08  0.5489E-06 -0.3583E-03 -0.6994E-03      -1  -0.144E-04   20.00
   4    -3.0000  -12862.148 0.0893   0.2781E-08  0.4928E-06 -0.1379E-05 -0.1396E-02      -1  -0.553E-07   20.00
   5    -4.0000  -12878.987 0.0893   0.2769E-08  0.4918E-06 -0.2704E-07 -0.1279E-02      -1  -0.108E-08   20.00
   6    -5.0000  -12879.640 0.0893   0.2768E-08  0.4917E-06 -0.6477E-07 -0.1289E-02      -1  -0.259E-08   20.00
   7    -6.0000  -12924.041 0.0893   0.2736E-08  0.4891E-06 -0.1313E-07 -0.8168E-03      -1  -0.526E-09   20.00
   8    -7.0000  -12887.147 0.0893   0.2763E-08  0.4913E-06  0.3982E-07 -0.1191E-02      -1   0.160E-08   20.00
   9    -8.0000  -12893.048 0.0893   0.2759E-08  0.4909E-06 -0.9462E-08 -0.1130E-02      -1  -0.379E-09   20.00
  10    -9.0000  -12892.002 0.0893   0.2759E-08  0.4910E-06 -0.6255E-07 -0.1136E-02      -1  -0.251E-08   20.00
  11   -10.0000  -12936.649 0.0893   0.2727E-08  0.4883E-06 -0.5430E-07 -0.5669E-03      -1  -0.218E-08   20.00
  12   -11.0000  -12929.562 0.0893   0.2732E-08  0.4888E-06  0.1350E-07 -0.6791E-03      -1   0.541E-09   20.00
  13   -12.0000  -12924.763 0.0893   0.2736E-08  0.4890E-06  0.4644E-09 -0.7260E-03      -1   0.186E-10   20.00
  14   -13.0000  -12927.221 0.0893   0.2734E-08  0.4889E-06 -0.1123E-09 -0.6868E-03      -1  -0.450E-11   20.00
  15   -14.0000  -12922.846 0.0893   0.2737E-08  0.4892E-06  0.1475E-07 -0.7324E-03      -1   0.591E-09   20.00
  16   -15.0000  -12914.450 0.0893   0.2743E-08  0.4896E-06 -0.4600E-08 -0.8275E-03      -1  -0.184E-09   20.00
  17   -16.0000  -12924.205 0.0893   0.2736E-08  0.4891E-06 -0.1041E-07 -0.6884E-03      -1  -0.417E-09   20.00
  18   -17.0000  -12920.046 0.0893   0.2739E-08  0.4893E-06  0.5374E-08 -0.7148E-03      -1   0.215E-09   20.00
  19   -18.0000  -12918.279 0.0893   0.2740E-08  0.4894E-06 -0.2318E-07 -0.7379E-03      -1  -0.929E-09   20.00
  20   -19.0000  -12935.002 0.0893   0.2728E-08  0.4884E-06 -0.2696E-07 -0.4856E-03      -1  -0.108E-08   20.00
  21   -20.0000  -12936.005 0.0893   0.2728E-08  0.4884E-06  0.1116E-07 -0.4423E-03      -1   0.447E-09   20.00
  22   -21.0000  -12924.834 0.0893   0.2736E-08  0.4890E-06  0.1865E-07 -0.6019E-03      -1   0.747E-09   20.00
  23   -22.0000  -12920.359 0.0893   0.2739E-08  0.4893E-06  0.5701E-08 -0.5307E-03      -1   0.228E-09   20.00
  24   -23.0000  -12918.669 0.0893   0.2740E-08  0.4894E-06  0.1248E-06 -0.5002E-03      -1   0.500E-08   20.00
  25   -24.0000  -12828.357 0.0893   0.2806E-08  0.4948E-06  0.5179E-08 -0.3744E-03      -1   0.207E-09   20.00
  26   -25.0000  -12912.869 0.0893   0.2744E-08  0.4897E-06 -0.5614E-07 -0.4161E-03      -1  -0.225E-08   20.00
  27   -26.0000  -12866.588 0.0893   0.2778E-08  0.4925E-06  0.5210E-06 -0.4837E-03      -1   0.209E-07   20.00
  28   -27.0000  -12549.489 0.0895   0.3024E-08  0.5120E-06  0.5905E-07 -0.2938E-03      -1   0.237E-08   20.00
  29   -28.0000  -12822.330 0.0893   0.2811E-08  0.4951E-06 -0.5011E-06 -0.3871E-03      -1  -0.201E-07   20.00
  30   -29.0000  -12894.343 0.0893   0.2758E-08  0.4908E-06  0.1981E-06 -0.5866E-03      -1   0.793E-08   20.00
  31   -30.0000  -12682.120 0.0894   0.2918E-08  0.5037E-06  0.1364E-05 -0.3981E-03      -1   0.546E-07   20.00
  32   -31.0000  -12018.336 0.0898   0.3503E-08  0.5478E-06  0.3295E-05 -0.1505E-03      -1   0.132E-06   20.00
  33   -32.0000  -10944.587 0.0904   0.4815E-08  0.6339E-06  0.3323E-06  0.3284E-04      -1   0.133E-07   20.00
  34   -33.0000  -11836.521 0.0899   0.3689E-08  0.5610E-06 -0.2156E-05 -0.1598E-03      -1  -0.864E-07   20.00
  35   -34.0000  -11978.051 0.0898   0.3543E-08  0.5506E-06  0.8531E-05 -0.2284E-03      -1   0.342E-06   20.00
  36   -35.0000   -9255.466 0.0917   0.9374E-08  0.8442E-06  0.1535E-04  0.2882E-03      -1   0.615E-06   20.00
  37   -36.0000   -8117.125 0.0927   0.1370E-07  0.1019E-05  0.9508E-05  0.4238E-03      -1   0.381E-06   20.00
  38   -37.0000   -7726.144 0.0931   0.1653E-07  0.1104E-05  0.2675E-04  0.6090E-03      -1   0.107E-05   20.00
  39   -38.0000   -6022.761 0.0954   0.3939E-07  0.1638E-05  0.4828E-04  0.9007E-03      -1   0.193E-05   20.00
  40   -39.0000   -5098.089 0.0970   0.6659E-07  0.2105E-05  0.3642E-04  0.8162E-03      -1   0.146E-05   20.00
  41   -40.0000   -4783.929 0.0978   0.8595E-07  0.2344E-05  0.3787E-04  0.9363E-03      -1   0.152E-05   20.00
  42   -41.0000   -4293.701 0.0990   0.1261E-06  0.2793E-05  0.1161E-04  0.7331E-03      -1   0.465E-06   20.00
  43   -42.0000   -4539.596 0.0984   0.1059E-06  0.2568E-05  0.3363E-04  0.9110E-03      -1   0.135E-05   20.00
  44   -43.0000   -3855.519 0.1003   0.1749E-06  0.3261E-05  0.9542E-04  0.8678E-03      -1   0.382E-05   20.00
  45   -44.0000   -3429.443 0.1019   0.2718E-06  0.3969E-05  0.7647E-04  0.8359E-03      -1   0.306E-05   20.00
  46   -45.0000   -3231.379 0.1026   0.3169E-06  0.4298E-05 -0.1428E-04  0.6811E-03      -1  -0.572E-06   20.00
  47   -46.0000   -3537.219 0.1015   0.2473E-06  0.3790E-05  0.3532E-04  0.1107E-02      -1   0.141E-05   20.00
  48   -47.0000   -3044.651 0.1034   0.3923E-06  0.4718E-05  0.1248E-03  0.8349E-03      -1   0.500E-05   20.00
  49   -48.0000   -2841.141 0.1045   0.5211E-06  0.5332E-05  0.7334E-04  0.7769E-03      -1   0.294E-05   20.00
  50   -49.0000   -2742.026 0.1050   0.5838E-06  0.5630E-05  0.1640E-03  0.1058E-02      -1   0.657E-05   20.00
  51   -50.0000   -2378.270 0.1072   0.9254E-06  0.6968E-05  0.2444E-03  0.7603E-03      -1   0.979E-05   20.00
  52   -51.0000   -2181.512 0.1087   0.1272E-05  0.8043E-05  0.9529E-04  0.4451E-03      -1   0.382E-05   20.00
  53   -52.0000   -2200.014 0.1086   0.1239E-05  0.7942E-05  0.6424E-04  0.8823E-03      -1   0.257E-05   20.00
  54   -53.0000   -2084.906 0.1095   0.1442E-05  0.8570E-05  0.1362E-03  0.6446E-03      -1   0.546E-05   20.00
  55   -54.0000   -2004.961 0.1101   0.1582E-05  0.9007E-05  0.4307E-04  0.5008E-03      -1   0.173E-05   20.00
  56   -55.0000   -2025.194 0.1099   0.1547E-05  0.8896E-05  0.1708E-03  0.1052E-02      -1   0.684E-05   20.00
  57   -56.0000   -1829.730 0.1119   0.2308E-05  0.1055E-04  0.2988E-03  0.3934E-03      -1   0.120E-04   20.00
  58   -57.0000   -1740.588 0.1129   0.2744E-05  0.1144E-04  0.1964E-03  0.3590E-03      -1   0.787E-05   20.00
  59   -58.0000   -1680.770 0.1135   0.3037E-05  0.1203E-04  0.1740E-03  0.3737E-03      -1   0.697E-05   20.00
  60   -59.0000   -1623.747 0.1142   0.3316E-05  0.1259E-04  0.1507E-03  0.2950E-03      -1   0.604E-05   20.00
  61   -60.0000   -1586.497 0.1146   0.3498E-05  0.1296E-04  0.1042E-03  0.2950E-03      -1   0.417E-05   20.00
  62   -61.0000   -1561.651 0.1149   0.3620E-05  0.1321E-04  0.1232E-03  0.4077E-03      -1   0.494E-05   20.00
  63   -62.0000   -1519.045 0.1155   0.4147E-05  0.1392E-04  0.9640E-04  0.1676E-03      -1   0.386E-05   20.00
  64   -63.0000   -1510.615 0.1156   0.4261E-05  0.1407E-04  0.3127E-04  0.2711E-03      -1   0.125E-05   20.00
  65   -64.0000   -1502.365 0.1158   0.4374E-05  0.1422E-04  0.2896E-04  0.2958E-03      -1   0.116E-05   20.00
  66   -65.0000   -1495.345 0.1159   0.4469E-05  0.1435E-04  0.7471E-04  0.4070E-03      -1   0.299E-05   20.00
  67   -66.0000   -1467.964 0.1163   0.4841E-05  0.1484E-04  0.7702E-04  0.2210E-03      -1   0.309E-05   20.00
  68   -67.0000   -1460.576 0.1164   0.4941E-05  0.1497E-04  0.9160E-04  0.3915E-03      -1   0.367E-05   20.00
  69   -68.0000   -1430.063 0.1169   0.5356E-05  0.1551E-04  0.1311E-03  0.1863E-03      -1   0.525E-05   20.00
  70   -69.0000   -1409.012 0.1172   0.5642E-05  0.1589E-04  0.7989E-04  0.1134E-03      -1   0.320E-05   20.00
  71   -70.0000   -1399.337 0.1174   0.5774E-05  0.1606E-04  0.6007E-04  0.1588E-03      -1   0.241E-05   20.00
  72   -71.0000   -1386.291 0.1176   0.5951E-05  0.1630E-04  0.6803E-04  0.1081E-03      -1   0.273E-05   20.00
  73   -72.0000   -1374.441 0.1178   0.6112E-05  0.1651E-04  0.5092E-04  0.5609E-04      -1   0.204E-05   20.00
  74   -73.0000   -1367.530 0.1179   0.6206E-05  0.1663E-04  0.3659E-04  0.6745E-04      -1   0.147E-05   20.00
  75   -74.0000   -1360.649 0.1180   0.6299E-05  0.1676E-04  0.3521E-04  0.5565E-04      -1   0.141E-05   20.00
  76   -75.0000   -1354.344 0.1181   0.6385E-05  0.1687E-04  0.3120E-04  0.4432E-04      -1   0.125E-05   20.00
  77   -76.0000   -1348.868 0.1182   0.6460E-05  0.1697E-04  0.2951E-04  0.3804E-04      -1   0.118E-05   20.00
  78   -77.0000   -1343.210 0.1183   0.6536E-05  0.1707E-04  0.1939E-04  0.4921E-05      -1   0.777E-06   20.00
  79   -78.0000   -1340.911 0.1183   0.6568E-05  0.1711E-04  0.1010E-04  0.2145E-04      -1   0.405E-06   20.00
  80   -79.0000   -1338.135 0.1184   0.6605E-05  0.1716E-04  0.9757E-05  0.1097E-04      -1   0.391E-06   20.00
  81   -80.0000   -1335.955 0.1184   0.6635E-05  0.1720E-04  0.5755E-05  0.6814E-05      -1   0.231E-06   20.00
  82   -81.0000   -1334.399 0.1184   0.6656E-05  0.1723E-04  0.2721E-05  0.7030E-05      -1   0.109E-06   20.00
  83   -82.0000   -1333.137 0.1185   0.6673E-05  0.1725E-04  0.1377E-05  0.7351E-05      -1   0.552E-07   20.00
  84   -83.0000   -1331.986 0.1185   0.6689E-05  0.1727E-04 -0.1677E-06  0.2911E-05      -1  -0.672E-08   20.00
  85   -84.0000   -1331.187 0.1185   0.6700E-05  0.1728E-04 -0.1652E-05  0.2804E-05      -1  -0.662E-07   20.00
  86   -85.0000   -1330.479 0.1185   0.6710E-05  0.1730E-04 -0.2963E-05  0.9037E-06      -1  -0.119E-06   20.00
  87   -86.0000   -1330.070 0.1185   0.6715E-05  0.1730E-04 -0.4168E-05  0.1488E-05      -1  -0.167E-06   20.00
  88   -87.0000   -1329.721 0.1185   0.6720E-05  0.1731E-04 -0.4405E-05  0.1462E-05      -1  -0.176E-06   20.00
  89   -88.0000   -1329.381 0.1185   0.6724E-05  0.1732E-04 -0.5081E-05  0.0000E+00      -1  -0.204E-06   20.00
  90   -89.0000   -1329.232 0.1185   0.6726E-05  0.1732E-04 -0.5615E-05  0.1406E-05      -1  -0.225E-06   20.00
  91   -90.0000   -1329.050 0.1185   0.6729E-05  0.1732E-04 -0.5681E-05  0.6268E-06      -1  -0.228E-06   20.00
  92   -91.0000   -1328.921 0.1185   0.6731E-05  0.1733E-04 -0.5932E-05  0.6159E-06      -1  -0.238E-06   20.00
  93   -92.0000   -1328.813 0.1185   0.6732E-05  0.1733E-04 -0.6308E-05  0.0000E+00      -1  -0.253E-06   20.00
  94   -93.0000   -1328.795 0.1185   0.6732E-05  0.1733E-04 -0.6549E-05  0.6199E-06      -1  -0.262E-06   20.00
  95   -94.0000   -1328.758 0.1185   0.6733E-05  0.1733E-04 -0.6402E-05  0.5961E-06      -1  -0.256E-06   20.00
  96   -95.0000   -1328.696 0.1185   0.6734E-05  0.1733E-04 -0.6499E-05  0.0000E+00      -1  -0.260E-06   20.00
  97   -96.0000   -1328.688 0.1185   0.6734E-05  0.1733E-04 -0.6714E-05  0.0000E+00      -1  -0.269E-06   20.00
  98   -97.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.6739E-05  0.0000E+00      -1  -0.270E-06   20.00
  99   -98.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.6733E-05  0.0000E+00      -1  -0.270E-06   20.00
 100   -99.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.6734E-05  0.0000E+00      -1  -0.270E-06   20.00
 101  -100.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.6734E-05  0.0000E+00      -1  -0.270E-06   20.00
end


 Time:        0.9583


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.9214E-02  0.9947E-03      -1  -0.369E-03   20.00
   2    -1.0000   -3850.589 0.1003   0.1760E-06  0.3269E-05 -0.4719E-02  0.6525E-02      -1  -0.189E-03   20.00
   3    -2.0000  -11890.992 0.0898   0.3632E-08  0.5569E-06 -0.3625E-03 -0.6533E-03      -1  -0.145E-04   20.00
   4    -3.0000  -12739.191 0.0894   0.2874E-08  0.5002E-06 -0.1421E-05 -0.1341E-02      -1  -0.569E-07   20.00
   5    -4.0000  -12766.069 0.0894   0.2853E-08  0.4986E-06 -0.4103E-07 -0.1237E-02      -1  -0.164E-08   20.00
   6    -5.0000  -12765.852 0.0894   0.2853E-08  0.4986E-06 -0.1224E-06 -0.1246E-02      -1  -0.490E-08   20.00
   7    -6.0000  -12850.823 0.0893   0.2790E-08  0.4934E-06 -0.2544E-07 -0.8089E-03      -1  -0.102E-08   20.00
   8    -7.0000  -12781.742 0.0894   0.2841E-08  0.4976E-06  0.7866E-07 -0.1157E-02      -1   0.315E-08   20.00
   9    -8.0000  -12792.849 0.0894   0.2833E-08  0.4969E-06 -0.1628E-07 -0.1101E-02      -1  -0.652E-09   20.00
  10    -9.0000  -12791.217 0.0894   0.2834E-08  0.4970E-06 -0.1324E-06 -0.1107E-02      -1  -0.531E-08   20.00
  11   -10.0000  -12885.484 0.0893   0.2764E-08  0.4914E-06 -0.1112E-06 -0.5685E-03      -1  -0.445E-08   20.00
  12   -11.0000  -12868.494 0.0893   0.2777E-08  0.4924E-06  0.3315E-07 -0.6773E-03      -1   0.133E-08   20.00
  13   -12.0000  -12859.578 0.0893   0.2783E-08  0.4929E-06  0.1425E-08 -0.7224E-03      -1   0.571E-10   20.00
  14   -13.0000  -12865.466 0.0893   0.2779E-08  0.4926E-06  0.6619E-09 -0.6847E-03      -1   0.265E-10   20.00
  15   -14.0000  -12857.104 0.0893   0.2785E-08  0.4931E-06  0.3220E-07 -0.7285E-03      -1   0.129E-08   20.00
  16   -15.0000  -12840.367 0.0893   0.2797E-08  0.4941E-06 -0.1007E-07 -0.8192E-03      -1  -0.404E-09   20.00
  17   -16.0000  -12862.339 0.0893   0.2781E-08  0.4927E-06 -0.2446E-07 -0.6863E-03      -1  -0.980E-09   20.00
  18   -17.0000  -12855.896 0.0893   0.2786E-08  0.4931E-06  0.1144E-07 -0.7116E-03      -1   0.458E-09   20.00
  19   -18.0000  -12852.120 0.0893   0.2789E-08  0.4934E-06 -0.5158E-07 -0.7338E-03      -1  -0.207E-08   20.00
  20   -19.0000  -12891.096 0.0893   0.2760E-08  0.4910E-06 -0.6358E-07 -0.4890E-03      -1  -0.255E-08   20.00
  21   -20.0000  -12895.989 0.0893   0.2756E-08  0.4907E-06  0.2556E-07 -0.4463E-03      -1   0.102E-08   20.00
  22   -21.0000  -12870.632 0.0893   0.2775E-08  0.4922E-06  0.2967E-07 -0.6026E-03      -1   0.119E-08   20.00
  23   -22.0000  -12872.525 0.0893   0.2774E-08  0.4921E-06 -0.6768E-08 -0.5333E-03      -1  -0.271E-09   20.00
  24   -23.0000  -12873.512 0.0893   0.2773E-08  0.4921E-06  0.1062E-06 -0.5033E-03      -1   0.425E-08   20.00
  25   -24.0000  -12794.774 0.0894   0.2831E-08  0.4968E-06 -0.5178E-08 -0.3794E-03      -1  -0.207E-09   20.00
  26   -25.0000  -12875.226 0.0893   0.2772E-08  0.4920E-06 -0.4271E-07 -0.4205E-03      -1  -0.171E-08   20.00
  27   -26.0000  -12823.073 0.0893   0.2810E-08  0.4951E-06  0.5080E-06 -0.4873E-03      -1   0.204E-07   20.00
  28   -27.0000  -12523.766 0.0895   0.3045E-08  0.5137E-06  0.4730E-07 -0.3001E-03      -1   0.189E-08   20.00
  29   -28.0000  -12787.558 0.0894   0.2837E-08  0.4972E-06 -0.4669E-06 -0.3920E-03      -1  -0.187E-07   20.00
  30   -29.0000  -12841.606 0.0893   0.2796E-08  0.4940E-06  0.2008E-06 -0.5877E-03      -1   0.805E-08   20.00
  31   -30.0000  -12646.708 0.0894   0.2946E-08  0.5059E-06  0.1313E-05 -0.4034E-03      -1   0.526E-07   20.00
  32   -31.0000  -12005.123 0.0898   0.3516E-08  0.5487E-06  0.3239E-05 -0.1578E-03      -1   0.130E-06   20.00
  33   -32.0000  -10945.785 0.0904   0.4813E-08  0.6338E-06  0.3351E-06  0.2257E-04      -1   0.134E-07   20.00
  34   -33.0000  -11822.362 0.0899   0.3704E-08  0.5620E-06 -0.2115E-05 -0.1692E-03      -1  -0.847E-07   20.00
  35   -34.0000  -11957.001 0.0898   0.3564E-08  0.5522E-06  0.8414E-05 -0.2378E-03      -1   0.337E-06   20.00
  36   -35.0000   -9268.432 0.0917   0.9325E-08  0.8422E-06  0.1515E-04  0.2775E-03      -1   0.607E-06   20.00
  37   -36.0000   -8136.775 0.0927   0.1363E-07  0.1016E-05  0.9421E-05  0.4131E-03      -1   0.377E-06   20.00
  38   -37.0000   -7744.190 0.0931   0.1634E-07  0.1099E-05  0.2637E-04  0.5957E-03      -1   0.106E-05   20.00
  39   -38.0000   -6042.978 0.0953   0.3880E-07  0.1627E-05  0.4768E-04  0.8872E-03      -1   0.191E-05   20.00
  40   -39.0000   -5117.089 0.0970   0.6603E-07  0.2096E-05  0.3623E-04  0.8060E-03      -1   0.145E-05   20.00
  41   -40.0000   -4798.202 0.0977   0.8479E-07  0.2330E-05  0.3772E-04  0.9259E-03      -1   0.151E-05   20.00
  42   -41.0000   -4306.536 0.0990   0.1250E-06  0.2781E-05  0.1157E-04  0.7257E-03      -1   0.464E-06   20.00
  43   -42.0000   -4551.943 0.0984   0.1049E-06  0.2556E-05  0.3344E-04  0.9015E-03      -1   0.134E-05   20.00
  44   -43.0000   -3865.058 0.1002   0.1727E-06  0.3245E-05  0.9460E-04  0.8599E-03      -1   0.379E-05   20.00
  45   -44.0000   -3439.036 0.1018   0.2696E-06  0.3953E-05  0.7587E-04  0.8287E-03      -1   0.304E-05   20.00
  46   -45.0000   -3240.479 0.1026   0.3148E-06  0.4283E-05 -0.1414E-04  0.6755E-03      -1  -0.566E-06   20.00
  47   -46.0000   -3546.663 0.1014   0.2451E-06  0.3774E-05  0.3520E-04  0.1097E-02      -1   0.141E-05   20.00
  48   -47.0000   -3051.543 0.1034   0.3879E-06  0.4698E-05  0.1242E-03  0.8283E-03      -1   0.497E-05   20.00
  49   -48.0000   -2847.389 0.1045   0.5171E-06  0.5313E-05  0.7283E-04  0.7711E-03      -1   0.292E-05   20.00
  50   -49.0000   -2748.420 0.1050   0.5798E-06  0.5611E-05  0.1634E-03  0.1050E-02      -1   0.655E-05   20.00
  51   -50.0000   -2382.646 0.1072   0.9177E-06  0.6944E-05  0.2438E-03  0.7550E-03      -1   0.977E-05   20.00
  52   -51.0000   -2185.182 0.1087   0.1265E-05  0.8023E-05  0.9499E-04  0.4421E-03      -1   0.381E-05   20.00
  53   -52.0000   -2203.762 0.1086   0.1233E-05  0.7921E-05  0.6397E-04  0.8764E-03      -1   0.256E-05   20.00
  54   -53.0000   -2088.527 0.1095   0.1435E-05  0.8550E-05  0.1357E-03  0.6404E-03      -1   0.544E-05   20.00
  55   -54.0000   -2008.459 0.1101   0.1576E-05  0.8988E-05  0.4306E-04  0.4975E-03      -1   0.173E-05   20.00
  56   -55.0000   -2028.600 0.1099   0.1541E-05  0.8878E-05  0.1715E-03  0.1046E-02      -1   0.687E-05   20.00
  57   -56.0000   -1831.767 0.1119   0.2298E-05  0.1053E-04  0.2996E-03  0.3909E-03      -1   0.120E-04   20.00
  58   -57.0000   -1742.123 0.1129   0.2737E-05  0.1142E-04  0.1966E-03  0.3567E-03      -1   0.788E-05   20.00
  59   -58.0000   -1682.130 0.1135   0.3030E-05  0.1201E-04  0.1739E-03  0.3714E-03      -1   0.697E-05   20.00
  60   -59.0000   -1625.048 0.1142   0.3310E-05  0.1258E-04  0.1506E-03  0.2932E-03      -1   0.603E-05   20.00
  61   -60.0000   -1587.739 0.1146   0.3492E-05  0.1295E-04  0.1041E-03  0.2933E-03      -1   0.417E-05   20.00
  62   -61.0000   -1562.875 0.1148   0.3614E-05  0.1319E-04  0.1239E-03  0.4052E-03      -1   0.496E-05   20.00
  63   -62.0000   -1519.823 0.1155   0.4136E-05  0.1391E-04  0.9722E-04  0.1666E-03      -1   0.389E-05   20.00
  64   -63.0000   -1511.317 0.1156   0.4252E-05  0.1406E-04  0.3119E-04  0.2695E-03      -1   0.125E-05   20.00
  65   -64.0000   -1503.142 0.1158   0.4363E-05  0.1421E-04  0.2867E-04  0.2940E-03      -1   0.115E-05   20.00
  66   -65.0000   -1496.147 0.1159   0.4458E-05  0.1433E-04  0.7446E-04  0.4046E-03      -1   0.298E-05   20.00
  67   -66.0000   -1468.776 0.1163   0.4830E-05  0.1482E-04  0.7711E-04  0.2197E-03      -1   0.309E-05   20.00
  68   -67.0000   -1461.273 0.1164   0.4932E-05  0.1496E-04  0.9199E-04  0.3892E-03      -1   0.369E-05   20.00
  69   -68.0000   -1430.655 0.1169   0.5348E-05  0.1550E-04  0.1316E-03  0.1852E-03      -1   0.527E-05   20.00
  70   -69.0000   -1409.466 0.1172   0.5636E-05  0.1588E-04  0.8045E-04  0.1127E-03      -1   0.322E-05   20.00
